SimulationID,XStripID1,XStripID2,XStripID3,YStripID1,YStripID2,XStripEnergy1,XStripEnergy2,XStripEnergy3,YStripEnergy1,YStripEnergy2,ResultPositionX,ResultPositionY,ResultPositionZ,ResultDirectionX,ResultDirectionY,ResultDirectionZ
604474.0,1.0,2.0,3.0,6.0,7.0,516.61176,3389.6223,62.97782,292.0026,3677.2095,-3.5255,-2.93536,0.52061,0.48156,0.80042,-0.35698
604532.0,26.0,27.0,28.0,20.0,21.0,5116.2773,709.9552,376.1532,3393.7454,2808.6406,-0.3972,-1.28106,0.66031,-0.84399,-0.3072,0.43966
604617.0,58.0,59.0,60.0,25.0,26.0,2731.366,2249.8748,2399.4365,2048.9106,5331.896,3.00357,-0.8,0.20288,0.31011,0.16192,-0.93681
604684.0,42.0,43.0,44.0,17.0,18.0,266.25726,1412.9285,390.04303,664.3936,1404.8351,1.43338,-1.59663,0.71402,-0.65488,0.42282,0.62638
604796.0,36.0,37.0,38.0,43.0,44.0,3834.9233,2379.8098,489.2649,5074.6577,1629.3402,0.73333,1.43752,0.36091,-0.59675,-0.79728,0.09076
604926.0,27.0,28.0,29.0,61.0,62.0,1292.8518,852.7313,9.88239,1171.309,984.1566,-0.32829,3.43416,-0.595,-0.78888,0.17188,-0.59002
604988.0,22.0,23.0,24.0,53.0,54.0,550.02545,1301.2351,20.71178,627.46124,1244.5111,-1.09711,2.54019,0.49355,0.48916,-0.12192,-0.86363
605225.0,61.0,62.0,63.0,16.0,17.0,440.61722,1163.6241,2131.0857,1712.2437,2023.0835,3.41225,-1.69189,-0.34764,0.791,-0.14817,-0.5936
605340.0,28.0,29.0,30.0,52.0,53.0,64.50437,9.60994,21.76918,9.60994,86.27355,-0.20692,2.49896,0.66711,0.9757,0.19774,-0.09442
605431.0,53.0,54.0,55.0,49.0,50.0,1974.1409,1112.579,594.56995,1790.2356,1891.0543,2.74705,2.19133,-0.36208,-0.93669,-0.27254,-0.21984
605492.0,4.0,5.0,6.0,61.0,62.0,2343.3909,1734.5133,792.6823,2366.7554,2503.8313,-2.89749,3.50945,0.51292,-0.94108,0.151,-0.3026
605527.0,47.0,48.0,49.0,37.0,38.0,400.21136,5189.158,2141.5215,2862.1416,4868.7495,2.07131,0.66138,0.67705,-0.20992,0.40905,-0.88804
605631.0,1.0,2.0,3.0,6.0,7.0,560.16125,1453.8044,2053.2854,3842.9727,224.27835,-3.55358,-2.88129,-0.33969,0.7471,-0.58522,0.31521
605729.0,61.0,62.0,63.0,12.0,13.0,2083.4958,1080.4073,889.8032,2361.2322,1692.4741,3.45521,-2.26489,-0.71102,0.18614,-0.30255,0.93478
605879.0,46.0,47.0,48.0,33.0,34.0,1116.7335,512.92145,42.88915,42.88915,1629.655,1.62103,0.26998,0.57199,0.52482,0.43145,0.73376
605904.0,58.0,59.0,60.0,22.0,23.0,2391.652,1404.8066,186.90848,1685.1459,2298.2212,3.26208,-1.12752,0.1974,-0.48981,0.28329,0.82452
605917.0,38.0,39.0,40.0,19.0,20.0,914.1297,2467.6072,588.043,9.8442,3959.9358,0.84652,-1.38539,0.33634,-0.73147,0.62911,-0.26299
606058.0,42.0,43.0,44.0,42.0,43.0,1310.7274,1284.6891,506.42697,2490.9995,610.8438,1.43862,1.33875,0.67387,-0.6036,-0.23304,0.76247
606275.0,32.0,33.0,34.0,53.0,54.0,351.19775,1958.9872,1478.3934,2232.2632,1556.3151,0.21361,2.58936,0.57181,-0.20641,-0.40736,-0.88964
606351.0,3.0,4.0,5.0,6.0,7.0,421.59702,1742.3773,48.62817,824.7126,1387.8899,-3.11419,-2.98024,0.49071,-0.54409,0.58446,0.60197
606417.0,61.0,62.0,63.0,11.0,12.0,2226.6394,1159.546,993.7671,3470.84,909.1122,3.74331,-2.34775,0.27902,-0.03061,-0.52392,0.85122
606502.0,15.0,16.0,17.0,5.0,6.0,515.277,3445.1462,27.89306,81.02935,3907.2869,-1.89563,-2.90793,-0.65149,0.66419,-0.57865,0.4733
606520.0,26.0,27.0,28.0,58.0,59.0,2036.5803,907.80634,2496.8984,4374.6113,1066.6741,-0.48722,3.21746,0.42221,-0.09764,-0.5846,0.80542
606522.0,7.0,8.0,9.0,62.0,63.0,79.19973,1198.1318,1059.2434,2257.3752,79.19973,-2.75066,3.48954,0.28371,0.91251,-0.00284,0.40904
606636.0,30.0,31.0,32.0,38.0,39.0,680.2,1547.4779,3518.4272,2867.3342,2878.771,-0.12178,0.70883,0.62358,0.05552,0.21794,-0.97438
606638.0,55.0,56.0,57.0,33.0,34.0,4600.08,3034.0828,508.20517,6164.2554,1978.1124,2.94859,0.11677,0.06115,-0.5038,0.38648,-0.77254
606663.0,16.0,17.0,18.0,47.0,48.0,103.44345,1971.6752,4064.0085,2686.3025,3452.825,-1.58748,1.81927,0.41778,-0.15415,0.14926,-0.97671
606780.0,8.0,9.0,10.0,20.0,21.0,169.89954,4060.9316,63.98923,832.6957,3462.1248,-2.62545,-1.32216,-0.36571,-0.05209,0.48923,0.8706
606978.0,41.0,42.0,43.0,42.0,43.0,2892.8079,853.3617,55.22141,1576.5286,2224.8623,1.27111,1.22845,-0.05268,-0.59673,0.80149,-0.03902
607086.0,14.0,15.0,16.0,38.0,39.0,2380.2134,1184.5573,1036.0326,1701.6866,2899.246,-1.73123,0.6947,-0.49784,-0.86993,0.48754,0.0744
607262.0,36.0,37.0,38.0,13.0,14.0,779.8622,1342.6708,1372.3726,1417.976,2076.9297,0.55887,-2.10522,0.61145,-0.37214,-0.56885,0.73343
607301.0,10.0,11.0,12.0,0.0,1.0,1534.9502,2203.437,1313.4346,4183.6445,868.17755,-2.30413,-3.47561,0.46275,0.57322,-0.81393,-0.09453
607375.0,46.0,47.0,48.0,38.0,39.0,88.75372,1281.9354,1888.7091,2423.976,835.42224,1.67867,0.81555,0.23557,0.90217,-0.06554,-0.42636
607395.0,7.0,8.0,9.0,33.0,34.0,19.93314,116.04993,141.54575,116.04993,161.4789,-2.75079,0.11655,0.60433,-0.73196,-0.08357,-0.6762
607410.0,30.0,31.0,32.0,36.0,37.0,77.76765,16.14927,6.43743,16.14927,77.76765,0.09343,0.92224,0.04357,-0.06292,-0.88405,0.46314
607498.0,32.0,33.0,34.0,21.0,22.0,142.55424,346.29196,168.62852,514.9205,142.55424,0.19723,-1.19039,0.26005,-0.8154,0.56679,0.11777
607947.0,17.0,18.0,19.0,40.0,41.0,1338.9194,4155.009,600.9421,2812.4873,3282.345,-1.66404,0.92085,-0.6928,0.2179,0.82337,0.52401
608065.0,23.0,24.0,25.0,25.0,26.0,1543.244,4212.9043,150.47284,3041.131,2865.4902,-0.89819,-0.68855,-0.20715,-0.36331,0.61236,0.70216
608139.0,28.0,29.0,30.0,62.0,63.0,586.0942,1049.5005,915.43634,1636.7792,914.2518,-0.11991,3.65811,0.64368,-0.37975,-0.76858,-0.51486
608154.0,18.0,19.0,20.0,47.0,48.0,958.4272,1951.1658,501.6184,958.4272,2452.7842,-1.40179,1.9404,-0.45825,0.14209,0.44187,0.88576
608492.0,48.0,49.0,50.0,0.0,1.0,364.90775,1502.455,692.31226,2242.3853,317.28955,1.8592,-3.72413,-0.42023,0.97075,0.07065,-0.22948
608525.0,9.0,10.0,11.0,19.0,20.0,1135.362,2449.919,68.10385,1820.8862,1832.4987,-2.58462,-1.34381,0.44864,0.01156,-0.56707,-0.82359
608565.0,41.0,42.0,43.0,39.0,40.0,531.54443,929.5892,390.67593,465.6033,1386.2063,1.29121,0.96928,0.58676,0.02641,-0.82299,0.56744
608655.0,5.0,6.0,7.0,16.0,17.0,466.50272,1148.963,1814.1318,2590.6658,838.9318,-3.0591,-1.71911,-0.61028,-0.15989,-0.54843,0.82077
608682.0,12.0,13.0,14.0,9.0,10.0,261.60568,3488.0654,511.77176,1412.0806,2849.3623,-2.00161,-2.60286,0.12196,-0.85967,0.33036,-0.38966
608767.0,2.0,3.0,4.0,16.0,17.0,1175.8057,2321.9653,255.76804,2069.3674,1684.1715,-3.46481,-1.70642,-0.39088,0.9117,0.19393,-0.3622
608826.0,3.0,4.0,5.0,55.0,56.0,3277.8176,1110.5665,9.97358,598.5027,3799.855,-3.0964,2.74501,-0.01402,-0.65933,0.45259,-0.60037
608919.0,23.0,24.0,25.0,33.0,34.0,648.06824,2008.0894,639.03705,1798.2976,1496.8971,-0.75684,0.27897,-0.56702,0.28107,0.71152,-0.644
608935.0,39.0,40.0,41.0,11.0,12.0,17.24493,1197.4253,1163.8918,17.24493,2361.3171,1.05892,-2.20485,-0.71804,-0.96115,-0.27547,0.01755
608965.0,34.0,35.0,36.0,56.0,57.0,186.95479,1967.3064,2477.7266,2745.2322,1886.7555,0.33266,2.81043,-0.45306,0.5874,0.31808,-0.74417
608992.0,37.0,38.0,39.0,58.0,59.0,495.65643,2434.2322,438.43784,1825.9225,1542.4039,0.8492,3.22153,0.52392,0.27145,-0.83766,0.47396
609045.0,9.0,10.0,11.0,28.0,29.0,728.0741,3308.2266,1898.3262,2825.5657,3109.0613,-2.63507,-0.33167,-0.49876,0.86006,-0.02817,-0.50941
609114.0,25.0,26.0,27.0,30.0,31.0,2675.001,378.0708,90.7327,2661.5378,482.26657,-0.73734,-0.08924,0.17741,-0.05873,-0.22979,0.97147
609157.0,14.0,15.0,16.0,52.0,53.0,408.92975,2038.923,543.8469,722.9467,2268.753,-2.02052,2.51742,0.2027,-0.21455,0.19458,0.95714
609249.0,37.0,38.0,39.0,2.0,3.0,1528.2983,2311.5527,108.2691,1146.4762,2801.644,0.87076,-3.2689,-0.03059,-0.91555,-0.3922,0.08918
609428.0,58.0,59.0,60.0,19.0,20.0,3108.5015,934.00024,825.1331,3110.9622,1756.6725,3.2774,-1.35751,0.30473,-0.75087,-0.65764,-0.06082
609483.0,9.0,10.0,11.0,62.0,63.0,665.2625,1427.5448,87.78122,1565.0538,615.53467,-2.60199,3.65215,-0.73033,0.84014,-0.53229,-0.10405
609498.0,39.0,40.0,41.0,56.0,57.0,612.6392,3244.2654,352.50992,1965.8691,2243.5452,1.05782,3.00208,-0.23999,-0.28753,-0.70203,-0.65152
609534.0,32.0,33.0,34.0,56.0,57.0,1077.9656,2775.8657,672.2397,1343.6477,3182.4233,0.31168,2.95303,-0.2622,-0.67149,-0.42535,0.60677
609579.0,19.0,20.0,21.0,11.0,12.0,1613.517,1717.5576,3367.6147,3771.9294,2926.7217,-1.45859,-2.18343,0.06155,-0.06533,-0.37133,0.9262
609665.0,49.0,50.0,51.0,15.0,16.0,89.54957,1033.8851,127.14118,52.03415,1198.5417,2.1983,-1.85686,-0.68588,-0.03612,0.88504,0.46411
609721.0,12.0,13.0,14.0,1.0,2.0,2658.6128,1036.0173,470.7792,3275.9353,889.474,-2.00182,-3.52036,0.26603,-0.7795,-0.45394,-0.43165
609941.0,61.0,62.0,63.0,27.0,28.0,783.98584,2112.6943,364.02643,2476.7207,783.98584,3.39916,-0.37568,-0.73293,0.07798,-0.75725,0.64845
610033.0,47.0,48.0,49.0,14.0,15.0,105.24637,42.80225,99.65895,59.41317,188.2944,1.79917,-1.98359,0.12543,0.00071,-0.99672,-0.08091
610070.0,10.0,11.0,12.0,1.0,2.0,1339.9543,1129.4445,2469.858,2986.3481,1952.9084,-2.4505,-3.55188,0.56349,-0.19004,0.97504,0.11483
610132.0,6.0,7.0,8.0,35.0,36.0,579.4075,1614.1796,895.4551,579.4075,2509.6348,-2.98175,0.44725,-0.35762,0.67511,-0.19195,-0.71231
610212.0,28.0,29.0,30.0,15.0,16.0,1034.223,1117.3903,2245.7244,2570.5806,1826.8862,-0.47343,-1.73882,0.34106,0.86938,-0.48713,0.0829
610387.0,47.0,48.0,49.0,27.0,28.0,1158.5278,1211.0029,5006.8506,2088.416,5287.9653,1.74684,-0.37283,0.05539,0.68305,0.26584,-0.68027
610608.0,29.0,30.0,31.0,9.0,10.0,862.6251,2014.2545,1093.3904,2167.2454,1803.0245,-0.32869,-2.52286,0.73038,0.02664,-0.90782,-0.41852
610610.0,25.0,26.0,27.0,3.0,4.0,188.7085,3379.8008,292.439,2806.3696,1054.5787,-0.53525,-3.19065,0.64118,-0.89615,0.03748,-0.44217
610649.0,27.0,28.0,29.0,62.0,63.0,320.99768,2353.0085,87.93535,276.96176,2484.9797,-0.34326,3.55904,0.29315,-0.61675,0.651,0.44251
610683.0,57.0,58.0,59.0,26.0,27.0,74.68844,561.00555,658.8186,135.57948,1158.9331,3.17613,-0.58858,0.69899,-0.21743,0.60999,0.76199
610747.0,0.0,1.0,2.0,42.0,43.0,1960.5908,1329.5647,1102.6993,3290.1555,1102.6993,-3.3987,1.32414,-0.25969,0.38694,-0.46,0.79918
610791.0,35.0,36.0,37.0,19.0,20.0,1763.0769,441.1549,110.3977,110.3977,2204.2317,0.45655,-1.36634,0.06074,0.14282,0.13206,-0.9809
610795.0,32.0,33.0,34.0,59.0,60.0,2220.4333,1049.0463,3071.006,4605.8745,1734.6111,0.30354,3.34889,0.05463,-0.04504,-0.98509,0.16606
610803.0,43.0,44.0,45.0,22.0,23.0,297.6793,1079.5826,2028.2843,2289.0496,1116.4968,1.54967,-0.96736,-0.35444,0.56469,0.00495,-0.82529
610879.0,52.0,53.0,54.0,24.0,25.0,890.2616,924.06555,142.8987,1020.8688,936.35706,2.34871,-0.78797,0.53596,0.49272,-0.56835,0.65895
610947.0,60.0,61.0,62.0,51.0,52.0,449.62463,958.33936,3467.8872,2334.938,2540.913,3.28823,2.35224,0.49055,0.52957,0.52223,0.66846
611031.0,31.0,32.0,33.0,38.0,39.0,224.4762,19.007,208.72533,243.4832,208.72533,0.21251,0.84673,-0.44476,0.82644,-0.56205,-0.03314
611057.0,22.0,23.0,24.0,36.0,37.0,152.4123,812.82245,2047.9651,2509.164,504.03583,-1.07034,0.61253,0.49994,0.98816,-0.08996,-0.12432
611091.0,3.0,4.0,5.0,27.0,28.0,421.54974,3057.2576,1114.3374,2284.6895,2308.4553,-3.0403,-0.51059,0.45822,-0.60144,-0.43266,-0.67162
611129.0,51.0,52.0,53.0,29.0,30.0,59.53881,2979.7651,74.03446,1122.6084,1990.73,2.45105,-0.31875,0.16917,-0.49833,0.65448,0.56861
611165.0,24.0,25.0,26.0,30.0,31.0,114.31714,539.7481,23.62569,596.3076,81.38329,-0.75248,-0.13326,0.45032,0.33542,-0.81413,-0.47402
611247.0,37.0,38.0,39.0,0.0,1.0,478.60907,1643.3262,1972.1141,1341.3418,2752.7075,0.60835,-3.57349,-0.08142,0.92242,0.2473,0.29664
611291.0,15.0,16.0,17.0,55.0,56.0,950.118,1319.1676,1126.6492,3.68321,3392.2517,-1.95554,2.7558,0.01633,0.76677,0.43624,0.47091
611350.0,33.0,34.0,35.0,26.0,27.0,460.7921,1814.7648,141.11128,78.17295,2338.495,0.1928,-0.58542,0.46857,0.10671,0.17643,-0.97851
611371.0,23.0,24.0,25.0,18.0,19.0,216.88707,1678.9347,1040.2782,912.6958,2023.4042,-0.94594,-1.40825,0.68174,0.36208,-0.86561,-0.34585
611391.0,5.0,6.0,7.0,11.0,12.0,534.61456,2343.9827,997.2182,3508.2192,367.59616,-3.07663,-2.31754,0.05218,0.786,-0.55071,0.28093
611482.0,38.0,39.0,40.0,57.0,58.0,320.7627,661.1498,492.0283,492.0283,981.9125,0.7934,3.06132,-0.57165,0.28018,0.01767,0.95978
611499.0,20.0,21.0,22.0,29.0,30.0,2923.4482,1403.3225,212.21014,3422.2476,1116.7333,-1.16913,-0.17863,-0.24606,0.1067,-0.02736,0.99392
611569.0,42.0,43.0,44.0,56.0,57.0,2416.8105,672.5419,519.7271,763.0587,2846.0208,1.45778,2.88888,-0.66508,-0.92311,0.23202,-0.30665
611785.0,1.0,2.0,3.0,36.0,37.0,215.52196,2211.7585,282.67938,535.17377,2174.7861,-3.48377,0.57945,0.63096,0.37875,0.37119,0.8478
611822.0,59.0,60.0,61.0,39.0,40.0,617.09094,2936.488,851.0626,2103.2202,2301.4214,3.14801,0.91411,-0.415,0.71089,0.44193,-0.54711
611834.0,61.0,62.0,63.0,31.0,32.0,332.8877,779.4837,2834.89,1840.9524,2106.309,3.41211,-0.0754,-0.14197,0.75993,-0.60141,0.24659
611984.0,25.0,26.0,27.0,44.0,45.0,2320.1682,983.0698,1820.4971,3930.8928,1192.8424,-0.50048,1.49461,0.65596,-0.7671,-0.09105,-0.63504
611985.0,51.0,52.0,53.0,39.0,40.0,127.60021,2189.7417,588.6308,104.70088,2801.272,2.40753,0.99974,0.23396,0.90903,0.36411,0.20269
612042.0,40.0,41.0,42.0,17.0,18.0,106.68343,2472.885,405.95163,1289.9043,1695.6157,0.99088,-1.68921,-0.00744,0.84948,-0.19358,0.49083
612100.0,29.0,30.0,31.0,54.0,55.0,2794.3398,1001.7494,118.27258,3142.611,771.75085,-0.30857,2.60719,-0.28037,-0.3822,0.35651,-0.85254
612103.0,10.0,11.0,12.0,26.0,27.0,1252.1692,276.50137,1093.197,1738.3317,883.53595,-2.29135,-0.6583,-0.60948,-0.52344,0.83465,-0.17141
612157.0,40.0,41.0,42.0,12.0,13.0,3724.2014,2093.2922,602.00867,1610.5121,4808.99,0.96357,-2.2486,0.13142,0.46422,0.48598,-0.74049
612212.0,21.0,22.0,23.0,1.0,2.0,1038.3019,623.9302,53.40749,1297.8538,417.7858,-1.18166,-3.56376,0.20909,0.55386,0.57018,0.60674
612216.0,41.0,42.0,43.0,30.0,31.0,410.95612,1133.1987,1159.69,410.95612,2292.8887,1.13914,-0.17701,0.03274,-0.19822,0.76607,0.61142
612252.0,30.0,31.0,32.0,13.0,14.0,369.6084,2188.97,127.44685,26.29273,2659.7327,-0.14083,-2.08428,0.5448,0.2035,0.97655,0.07033
612456.0,61.0,62.0,63.0,50.0,51.0,318.2839,3639.6125,967.85034,1681.0662,3244.6807,3.76399,2.07951,0.61674,-0.9197,0.19056,-0.34329
612463.0,54.0,55.0,56.0,25.0,26.0,3967.0881,1953.557,498.74896,5009.066,1410.3284,2.78892,-0.80496,-0.33741,-0.05816,0.45134,0.89046
612520.0,27.0,28.0,29.0,45.0,46.0,282.18512,3049.136,16.2612,2645.1885,702.3939,-0.32023,1.63683,-0.19847,-0.5897,-0.23005,-0.77417
612557.0,2.0,3.0,4.0,14.0,15.0,240.2022,770.8367,2067.1155,1358.1401,1720.0143,-3.394,-1.89387,-0.44148,0.99438,0.10312,0.02379
612696.0,32.0,33.0,34.0,3.0,4.0,743.6537,3334.135,1987.0984,2695.542,3369.345,0.01704,-3.12499,-0.5508,0.95847,0.01785,0.28463
612702.0,25.0,26.0,27.0,33.0,34.0,2436.7852,755.5821,726.59814,2299.7483,1619.217,-0.49729,0.25485,0.38361,-0.82185,-0.32592,0.46726
612737.0,9.0,10.0,11.0,0.0,1.0,2848.279,1714.369,1882.7462,5317.9404,1127.4536,-2.47841,-3.75269,-0.00377,0.44763,0.83002,0.33271
612743.0,59.0,60.0,61.0,2.0,3.0,1067.9224,1374.607,1880.4191,1807.5599,2515.259,3.33682,-3.46908,-0.48615,0.2701,0.77277,-0.57434
612794.0,1.0,2.0,3.0,53.0,54.0,1844.0186,776.0736,1223.1776,2680.5654,1162.7045,-3.28817,2.46405,-0.45282,0.3293,-0.08697,-0.94021
612885.0,18.0,19.0,20.0,59.0,60.0,226.80276,2866.5608,3850.7263,2770.233,4173.857,-1.52393,3.29861,0.66835,0.94416,0.25295,-0.21115
612962.0,56.0,57.0,58.0,57.0,58.0,168.50954,1142.6339,981.13336,1969.423,322.85373,2.85594,3.01099,0.64405,0.9428,0.31789,-0.10032
613071.0,10.0,11.0,12.0,0.0,1.0,893.1922,1233.7378,1192.9326,879.626,2440.2368,-2.31688,-3.74547,0.54417,0.36857,0.71833,-0.59005
613076.0,55.0,56.0,57.0,16.0,17.0,1909.8079,1204.5381,2054.2317,300.90808,4867.6694,2.95242,-1.66881,0.09135,-0.51715,-0.08424,-0.85174
613093.0,60.0,61.0,62.0,58.0,59.0,91.87527,1779.7622,162.34766,207.40968,1826.5754,3.4084,3.09422,-0.51291,-0.12229,0.94408,-0.3062
613193.0,6.0,7.0,8.0,53.0,54.0,2134.6033,2087.5452,406.43256,3332.239,1296.3418,-2.77955,2.52109,0.32255,-0.26581,0.42408,-0.86574
613207.0,50.0,51.0,52.0,32.0,33.0,206.90202,2462.4382,825.99524,1608.0206,1887.3148,2.17908,0.11102,-0.50529,0.69617,0.14106,0.70388
613279.0,61.0,62.0,63.0,58.0,59.0,2278.29,788.87396,1194.2106,3217.5107,1042.6083,3.67013,3.2385,0.70969,-0.19343,-0.91038,-0.36578
613283.0,28.0,29.0,30.0,14.0,15.0,750.4596,1194.6006,2529.589,3691.4995,783.14966,-0.42572,-2.0309,0.57493,0.5256,0.17589,-0.83235
613340.0,60.0,61.0,62.0,5.0,6.0,1857.6207,2048.6091,3482.319,3397.6218,3990.927,3.46985,-3.01291,-0.50523,0.06816,0.02447,0.99737
613407.0,7.0,8.0,9.0,59.0,60.0,9.8116,170.43372,4.3826,180.24532,4.3826,-2.63026,3.25746,0.27667,-0.36526,0.92964,-0.04852
613452.0,3.0,4.0,5.0,42.0,43.0,353.53885,1021.91296,4575.6924,3402.633,2548.511,-3.31419,1.21258,0.14323,0.70037,0.17525,-0.69193
613501.0,14.0,15.0,16.0,26.0,27.0,1103.0787,1797.5043,714.5258,2099.9348,1515.1357,-2.02284,-0.70851,-0.38137,-0.14662,0.95499,-0.25789
613513.0,15.0,16.0,17.0,2.0,3.0,128.04208,1864.9783,1173.4543,972.0,2194.4746,-1.71502,-3.29064,-0.54342,0.29337,-0.32664,-0.89847
613528.0,24.0,25.0,26.0,53.0,54.0,732.50543,2813.9138,10.942,1858.8306,1698.5306,-0.89691,2.59737,0.05226,0.90138,-0.34157,0.26616
613557.0,1.0,2.0,3.0,30.0,31.0,334.42987,2433.2583,469.01404,1089.4014,2147.3008,-3.28662,-0.05383,-0.67319,-0.44829,-0.64112,0.6229
613567.0,57.0,58.0,59.0,17.0,18.0,1250.8702,1582.0693,1095.845,2534.5718,1394.2129,2.9099,-1.53776,0.29369,0.12566,-0.13317,0.98309
613598.0,43.0,44.0,45.0,13.0,14.0,839.60034,2029.2435,1703.6599,965.011,3607.493,1.52084,-2.02955,-0.62318,0.24608,-0.48235,0.8407
613609.0,45.0,46.0,47.0,47.0,48.0,563.0095,1117.5886,991.72015,1114.9854,1557.333,1.60655,1.89306,0.63657,0.136,0.14184,0.9805
613650.0,41.0,42.0,43.0,54.0,55.0,487.98413,2642.384,1029.8477,889.36273,3270.853,1.31832,2.58653,0.22969,-0.55022,0.69066,0.46931
613670.0,15.0,16.0,17.0,61.0,62.0,2576.364,1421.0754,2234.677,1920.1085,4312.008,-1.9411,3.38403,0.09844,-0.26465,0.60002,0.75494
613674.0,30.0,31.0,32.0,11.0,12.0,110.69991,2430.1775,869.44696,1026.9697,2383.3547,0.05292,-2.225,-0.17004,-0.18445,0.39948,-0.898
613699.0,49.0,50.0,51.0,62.0,63.0,366.10562,681.2263,1805.1428,209.26967,2643.205,2.05398,3.64312,-0.40357,0.53188,-0.60511,0.59241
613716.0,54.0,55.0,56.0,62.0,63.0,546.0114,1963.3156,1257.9305,305.52325,3461.7341,2.14637,3.81668,0.59871,0.79138,0.48112,-0.37715
613913.0,33.0,34.0,35.0,33.0,34.0,2140.6047,6297.4365,183.64787,6759.4585,1862.2307,0.38204,0.12971,0.30811,-0.50555,0.59924,0.62075
613938.0,45.0,46.0,47.0,35.0,36.0,2197.707,1185.1158,3201.3777,6009.4526,574.7479,1.79268,0.35967,0.46171,-0.33156,0.19507,-0.92305
613961.0,22.0,23.0,24.0,62.0,63.0,324.82135,1254.8558,660.2138,1370.0815,869.80945,-0.83795,3.48453,0.61868,-0.79934,-0.01344,-0.60072
614044.0,37.0,38.0,39.0,25.0,26.0,1811.8542,1790.6927,208.47041,2564.0654,1246.9518,0.84941,-0.63306,-0.08701,-0.7114,-0.47091,-0.52168
614093.0,7.0,8.0,9.0,59.0,60.0,345.61536,1378.9069,1504.6998,1464.3291,1764.8931,-2.83611,3.25447,-0.63756,0.8578,-0.50373,0.10215
614161.0,0.0,1.0,2.0,55.0,56.0,1510.9738,1727.9738,375.35767,1444.7418,2169.5632,-3.41605,2.76696,0.52272,-0.55694,0.45019,-0.69796
614328.0,44.0,45.0,46.0,2.0,3.0,1672.651,1122.0803,291.20798,1418.6249,1667.3145,1.64714,-3.33451,0.40418,-0.92799,0.02893,0.37147
614381.0,2.0,3.0,4.0,59.0,60.0,815.5962,1571.8943,1079.503,89.70953,3377.284,-3.37608,3.19543,-0.275,0.4339,0.83478,-0.33893
614424.0,37.0,38.0,39.0,53.0,54.0,2718.644,1175.8727,523.5985,2046.4819,2371.6333,0.8765,2.5193,-0.12628,-0.54885,-0.5688,-0.61256
614435.0,37.0,38.0,39.0,62.0,63.0,581.2783,1489.3385,1308.4009,1009.45764,2369.56,0.73169,3.70453,-0.05073,-0.36156,-0.9163,-0.17225
614642.0,20.0,21.0,22.0,45.0,46.0,699.95026,3827.3047,209.94827,2014.9854,2722.2178,-1.17131,1.56426,0.20158,-0.81456,0.26639,-0.51529
614759.0,19.0,20.0,21.0,48.0,49.0,2682.3428,1461.1978,160.12685,3720.2244,583.44305,-1.3428,1.96332,0.30267,0.83912,-0.14882,-0.52319
614820.0,22.0,23.0,24.0,10.0,11.0,92.80957,1722.2976,133.62486,1815.1072,133.62486,-1.02979,-2.49158,0.35811,0.50997,0.83784,0.19483
614944.0,30.0,31.0,32.0,60.0,61.0,1994.8589,1884.1921,305.70132,307.71057,3877.0417,0.03715,3.40236,0.39795,-0.77942,0.08428,-0.6208
615056.0,30.0,31.0,32.0,8.0,9.0,2598.114,1038.094,373.8685,1268.1613,2741.9153,0.06292,-2.65778,0.45059,-0.97553,-0.20084,-0.08953
615144.0,19.0,20.0,21.0,8.0,9.0,2743.5,722.96704,36.74544,2827.0771,676.13525,-1.28172,-2.60582,0.47722,-0.7211,0.00853,-0.69278
615150.0,36.0,37.0,38.0,9.0,10.0,496.1423,957.84717,967.5664,2085.6533,335.90268,0.53037,-2.5279,-0.70925,0.70144,-0.63498,0.32372
615414.0,8.0,9.0,10.0,61.0,62.0,60.61682,1399.0148,100.03705,1499.0519,60.61682,-2.53389,3.37154,0.64229,-0.34277,-0.87839,0.33306
615553.0,3.0,4.0,5.0,51.0,52.0,2397.2847,1133.8281,888.0735,3529.8962,889.2901,-3.06365,2.41382,-0.1713,0.09845,-0.99341,0.05876
615557.0,26.0,27.0,28.0,37.0,38.0,634.12683,1177.2725,84.20768,1811.3993,84.20768,-0.622,0.62869,-0.26136,0.44575,0.72303,-0.52776
615672.0,30.0,31.0,32.0,22.0,23.0,61.94278,3173.6736,1093.7219,2465.4976,1863.8406,0.09237,-0.98938,0.63977,-0.24047,0.76073,-0.60287
615870.0,5.0,6.0,7.0,62.0,63.0,1433.0522,1352.6709,1192.5725,3006.5632,971.73236,-2.78185,3.53018,0.66671,-0.62487,0.71271,-0.31873
615943.0,2.0,3.0,4.0,38.0,39.0,679.1356,3021.5852,910.6362,679.1356,3932.2214,-3.42937,0.73574,0.20971,0.42801,0.90045,0.0774
616004.0,53.0,54.0,55.0,51.0,52.0,324.91034,2556.6697,223.50539,2780.175,324.91034,2.68119,2.2583,-0.39451,-0.79769,0.5956,0.09458
616027.0,2.0,3.0,4.0,60.0,61.0,454.83725,4186.042,1634.0337,3090.95,3183.963,-3.36274,3.44293,-0.1099,0.12196,-0.32737,0.93699
616101.0,58.0,59.0,60.0,4.0,5.0,65.6194,2140.014,92.22608,643.70386,1654.1555,3.19743,-3.22075,-0.14846,-0.63682,0.7656,0.09119
